RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	ADM2	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME	FULL_NAME	FULL_NAME_ND	MODIFY_DATE
1	-2652037	-3660635	63.933333	-16.8	635600	-164800	28VDR1175790831	NP27-03	P	PPL		IC	06					N				SANDFELL	Sandfell	Sandfell	1994-01-14
1	-2656079	-3665117	65.916667	-18.316667	655500	-181900	27WXP2215513234	NQ27-11	S	FRM		IC	09					N				YTRIAS	Ytri-Ás	Ytri-As	1994-01-14
1	-2655094	-3664023	66.2	-22.783333	661200	-224700	27WVP1970443346	NQ27-05	T	VAL		IC	19					N				TROLLADALUR	Trölladalur	Trolladalur	1994-01-14
1	-2655763	-3664756	63.55	-19.866667	633300	-195200	27VWL5632147370	NP27-02	S	FRM		IC	23					N				VESTURHOLT	Vesturholt	Vesturholt	1994-01-14
1	-2652396	-3661030	65.916667	-21.383333	655500	-212300	27WVP8254510675	NQ27-10	T	VAL		IC	30					N				SELJADALUR	Seljadalur	Seljadalur	1994-01-14
1	-2650627	-3659030	64.066667	-17	640400	-170000	28WDS0242105975	NQ27-15	T	VAL		IC	06					N				MORSALDALUR	Morsáldalur	Morsaldalur	1994-01-14
1	-2652135	-3660746	64.983333	-21.266667	645900	-211600	27WVN8741706624	NQ27-13	T	PK		IC	17					N				SATA	Sáta	Sata	1994-01-14
1	-2651367	-3659859	64.916667	-23.55	645500	-233300	27WUN7940201598	NQ27-13	S	FRM		IC	29					N				OS	Ós	Os	1994-01-14
1	-2649303	-3657580	64.033333	-17.65	640200	-173900	28WCS7056603420	NQ27-15	H	STM		IC	00					N				LAMBA	Lambá	Lamba	1994-01-14
1	-2648587	-3656813	65.25	-21.15	651500	-210900	27WVN9299336325	NQ27-10	S	FRM		IC	30					N				KJORSEYRI	Kjörseyri	Kjorseyri	1994-01-14
1	-2642892	-3650528	63.583333	-20.166667	633500	-201000	27VWL4136550855	NP27-02	P	PPL		IC	23					N				BUDHARHOLSHVERFI	Búðarhólshverfi	Budharholshverfi	1994-01-14
1	-2642885	-3650521	65.033333	-14.216667	650200	-141300	28WET3689312398	NQ27-12	P	PPL		IC	31					V				BUDHAREYRI	Búðareyri	Budhareyri	1998-04-03
1	-2642885	-3650520	65.033333	-14.216667	650200	-141300	28WET3689312398	NQ27-12	P	PPL		IC	31					N				REYDHARFJORDHUR	Reyðarfjörður	Reydharfjordhur	1998-04-03
1	-2643655	-3651389	64.783333	-14.133333	644700	-140800	28WES4119984590	NQ27-16	S	FRM		IC	31					N				EYJAR	Eyjar	Eyjar	1994-01-14
1	-2642227	-3649781	65.833333	-22.483333	655000	-222900	27WVP3224302133	NQ27-09	S	FRM		IC	36					N				BJARNASTADHIR	Bjarnastaðir	Bjarnastadhir	1994-01-14
1	-2646192	-3654165	65.45	-22.116667	652700	-220700	27WVN4823159067	NQ27-09	T	ISL		IC	04					N				HELLISEY	Hellisey	Hellisey	1994-01-14
1	-2646186	-3654158	64.25	-15.183333	641500	-151100	28WDS9111324886	NQ27-15	T	ISL		IC	06					N				HELLIR	Hellir	Hellir	1994-01-14
1	-2645934	-3653881	66.05	-16.983333	660300	-165900	28WDU1017226904	NQ27-07	T	SLP		IC	21					N				HASKALAFJALL	Háskálafjall	Haskalafjall	1994-01-14
1	-2650704	-3659109	64.466667	-15.466667	642800	-152800	28WDS7755649100	NQ27-15	H	LK		IC	06					N				MULAVATN	Múlavatn	Mulavatn	1994-01-14
1	-2652201	-3660823	65.033333	-18.583333	650200	-183500	27WXN1379814346	NQ27-11	T	MTS		IC	09					V				SAUDHANESHNJUKAR	Sauðaneshnjúkar	Saudhaneshnjukar	1994-01-14
1	-2655504	-3664467	63.55	-19.75	633300	-194500	27VWL6211947478	NP27-02	S	FRM		IC	23					N				VARMAHLIDH	Varmahlíð	Varmahlidh	1994-01-14
1	-2651315	-3659800	64.85	-24	645100	-240000	27WUM5777995109	NQ27-13	T	CRTR		IC	29					N				ONDVERDHARNESHOLAR	Öndverðarneshólar	Ondverdharnesholar	1994-01-14
1	-2651303	-3659786	64.6	-21.8	643600	-214800	27WVM6171264118	NQ27-13	S	FRM		IC	17					N				OLVALDSSTADHIR	Ölvaldsstaðir	Olvaldsstadhir	1994-01-14
1	-2652807	-3661491	65.5	-17.766667	653000	-174600	28WCT7201066993	NQ27-11	S	FRMQ		IC	32					N				SKARDHSSEL	Skarðssel	Skardhssel	1994-01-14
1	-2647383	-3655472	63.85	-17.75	635100	-174500	28VCR6480383213	NP27-03	S	FRM		IC	37					N				HRUNI	Hruni	Hruni	1994-01-14
1	-2647847	-3655996	63.8	-16.65	634800	-163900	28VDR1872575778	NP27-03	T	HDLD		IC	06					V				INGOLFSNOFDHI	Ingólfsnöfði	Ingolfsnofdhi	1998-04-03
1	-2655197	-3664147	64.3	-20.133333	641800	-200800	27WWM4193430730	NQ27-14	T	HLL		IC	03					V				TUNGUFELLSFJALL	Tungufellsfjall	Tungufellsfjall	1994-01-14
1	-2651472	-3659986	63.633333	-18.25	633800	-181500	27VXL3623759087	NP27-02	T	HLL		IC	37					V				PJOTURSSKER	Pjóturssker	Pjoturssker	1994-01-14
1	-2644392	-3652183	65.25	-21.533333	651500	-213200	27WVN7508536422	NQ27-10	H	LK		IC	08					N				FREMSTAVATN	Fremstavatn	Fremstavatn	1994-01-14
1	-2646497	-3654507	63.716667	-19.95	634300	-195700	27VWL5187565868	NP27-02	P	PPL		IC	23					N				HLIDHARENDI	Hlíðarendi	Hlidharendi	1998-04-03
1	-2644749	-3652582	65.466667	-15.5	652800	-153000	28WDT7683460557	NQ27-12	H	STM		IC	20					N				GESTREIDHARSTADHAKVISL	Gestreiðarstaðakvísl	Gestreidharstadhakvisl	1994-01-14
1	-2646262	-3654246	64.066667	-19.266667	640400	-191600	27WWM8457105594	NQ27-14	T	MT		IC	23					N				HERBJARNARFELL	Herbjarnarfell	Herbjarnarfell	1994-01-14
1	-2650024	-3658369	64.683333	-21.5	644100	-213000	27WVM7614373258	NQ27-13	S	FRM		IC	17					N				LUNDAR	Lundar	Lundar	1994-01-14
1	-2647501	-3655604	65.4	-13.716667	652400	-134300	28WET5960853642	NQ27-12	H	BOG		IC	20					N				HUSAVIK	Húsavík	Husavik	1994-01-14
1	-2642968	-3650609	65.966667	-15.916667	655800	-155500	28WDU5834316499	NQ27-12	V	HTH		IC	21					N				BURFELLSHEIDHIR	Búrfellsheiðir	Burfellsheidhir	1994-01-14
1	-2643321	-3650998	64.15	-20.566667	640900	-203400	27WWM2108113801	NQ27-14	H	RPDS		IC	03					N				DYNJANDI	Dynjandi	Dynjandi	1994-01-14
1	-2646715	-3654753	66.45	-22.533333	662700	-223200	27WVP3164170908	NQ27-05	T	RK		IC	19					N				HOFUR	Hófur	Hofur	1994-01-14
1	-2646696	-3654734	65.616667	-17.166667	653700	-171000	28WDT0020478903	NQ27-11	S	FRM		IC	32					N				HOFSSTADHIR	Hofsstaðir	Hofsstadhir	1994-01-14
1	-2642566	-3650157	63.916667	-20.533333	635500	-203200	27VWL2289387812	NP27-02	T	HLL		IC	23					N				BRATTHOLT	Bratþolt	Brattholt	1994-01-14
1	-2648171	-3656366	65.65	-17.233333	653900	-171400	28WCT9726782723	NQ27-11	H	LK		IC	32					N				KALMANSTJORN	Kalmanstjörn	Kalmanstjorn	1994-01-14
1	-2648164	-3656352	64.25	-20.866667	641500	-205200	27WWM0646324880	NQ27-14	T	PKS		IC	03					V				KALFSPEAK	Kalfs Peak	Kalfs Peak	1994-01-14
1	-2648164	-3656356	64.25	-20.866667	641500	-205200	27WWM0646324880	NQ27-14	T	PKS		IC	03					N				KALFSTINDAR	Kálfstindar	Kalfstindar	1994-01-14
1	-2648150	-3656340	63.95	-20.583333	635700	-203500	27VWL2041691509	NP27-02	S	FRM		IC	03					N				KALFHOLL	Kálfhóll	Kalfholl	1994-01-14
1	-2649575	-3657882	64.95	-23.416667	645700	-232500	27WUN8584705064	NQ27-13	S	FRM		IC	29					N				LATRAVIK	Látravík	Latravik	1994-01-14
1	-2650174	-3658539	64.316667	-21.6	641900	-213600	27WVM7098632439	NQ27-13	H	LK		IC	15					N				MEDHALFELLSVATN	Meðalfellsvatn	Medhalfellsvatn	1994-01-14
1	-2650174	-3658540	64.316667	-21.6	641900	-213600	27WVM7098632439	NQ27-13	H	LK		IC	15					V				MEDHALFSVATN	Meðalfsvatn	Medhalfsvatn	1994-01-14
1	-2654512	-3663389	64.85	-21.9	645100	-215400	27WVM5732292041	NQ27-13	T	VAL		IC	17					N				THORARINSDALUR	Þórarinsdalur	Thorarinsdalur	1994-01-14
1	-2651037	-3659480	64.65	-15.166667	643900	-151000	28WDS9203869459	NQ27-15	T	SLP		IC	06					N				NORDHLINGAHALS	Norðlingaháls	Nordhlingahals	1994-01-14
1	-2650791	-3659204	65.633333	-18.716667	653800	-184300	27WXN0510080949	NQ27-11	T	VAL		IC	09					N				MYRKARDALUR	Myrkárdalur	Myrkardalur	1994-01-14
1	-2654075	-3662904	64.933333	-16.5	645600	-163000	28WDT2909401866	NQ27-15	H	STM		IC	32					N				SVARTA	Svartá	Svarta	1994-01-14
1	-2653822	-3662618	64.4	-21.833333	642400	-215000	27WVM5982441852	NQ27-13	S	FRM		IC	07					N				STORILAMBHAGI	Stóri-Lambhagi	Stori-Lambhagi	1994-01-14
1	-2648863	-3657119	66.283333	-16.366667	661700	-162200	28WDU3866552162	NQ27-07	T	RDGE		IC	21					N				KONGUAS	Könguás	Konguas	1994-01-14
1	-2644490	-3652297	63.733333	-20.4	634400	-202400	27VWL2962667438	NP27-02	S	FRM		IC	23					N				GALTARHOLT	Galtarholt	Galtarholt	1994-01-14
1	-2644479	-3652285	65.566667	-22.483333	653400	-222900	27WVN3154172418	NQ27-09	S	FRM		IC	04					N				GALTARA	Galtará	Galtara	1994-01-14
1	-2644467	-3652272	65.233333	-14.233333	651400	-141400	28WET3583734677	NQ27-12	V	HTH		IC	00					N				GAGNHEIDHI	Gagnheiði	Gagnheidhi	1994-01-14
1	-2641802	-3649303	66.45	-22.883333	662700	-225300	27WVP1604171335	NQ27-05	T	HLL		IC	19					N				BAEJARFJALL	Bæjarfjall	Baejarfjall	1994-01-14
1	-2641795	-3649295	65.7	-21.45	654200	-212700	27WVN7933786546	NQ27-10	T	HLL		IC	30					N				BAEJARFELL	Bæjarfell	Baejarfell	1994-01-14
1	-2646633	-3654662	66.25	-22.683333	661500	-224100	27WVP2435548793	NQ27-05	P	PPL		IC	19					N				HOFDHASTROND	Höfðaströnd	Hofdhastrond	1994-01-14
1	-2644826	-3652665	65.216667	-21.05	651300	-210300	27WVN9766132603	NQ27-10	S	FRM		IC	35					N				GILSTADHIR	Gilstaðir	Gilstadhir	1994-01-14
1	-2646335	-3654329	66.233333	-22.633333	661400	-223800	27WVP2655346877	NQ27-05	T	HLL		IC	19					N				HESTUR	Hestur	Hestur	1994-01-14
1	-2647077	-3655143	65.566667	-14.083333	653400	-140500	28WET4230871919	NQ27-12	S	FRM		IC	20					N				HRAFNABJORG	Hrafnabjörg	Hrafnabjorg	1994-01-14
1	-2647728	-3655856	64	-17.483333	640000	-172900	28WCR7855899380	NQ27-15	H	STM		IC	37					N				HVIRFILSDALSA	Hvirfilsdalsá	Hvirfilsdalsa	1994-01-14
1	-2647716	-3655843	65.7	-21.566667	654200	-213400	27WVN7397986589	NQ27-10	H	COVE		IC	30					N				HVERAVIK	Hveravík	Hveravik	1994-01-14
1	-2649922	-3658255	63.983333	-18.65	635900	-183900	27VXL1499297277	NP27-02	T	PK		IC	00					N				LJONSTINDUR	Ljónstindur	Ljonstindur	1994-01-14
1	-2648279	-3656480	66.266667	-16.366667	661600	-162200	28WDU3862450304	NQ27-07	T	HLL		IC	21					N				KATASTADHAFJALL	Katastaðafjall	Katastadhafjall	1994-01-14
1	-2653733	-3662516	66.033333	-16.35	660200	-162100	28WDU3881224284	NQ27-07	T	HLL		IC	21					N				STORAS	Stórás	Storas	1994-01-14
1	-2655256	-3664201	65.516667	-18.85	653100	-185100	27WWN9940967736	NQ27-11	T	RDGE		IC	28					N				TUNGUR	Tungur	Tungur	1994-01-14
1	-2655244	-3664189	65.533333	-23.466667	653200	-232800	27WUN8602870129	NQ27-09	T	HLL		IC	34					N				TUNGUMULAFJALL	Tungumúlafjall	Tungumulafjall	1994-01-14
1	-2651521	-3660043	65.55	-23.9	653300	-235400	27WUN6610172839	NQ27-09	S	FRM		IC	34					N				RAKNADALUR	Raknadalur	Raknadalur	1994-01-14
1	-2650528	-3664594	64.016667	-22.233333	640100	-221400	27WVL3971499455	NQ27-13	S	FRM		IC	10					V				VATNSLEYSA	Vatnsleysa	Vatnsleysa	1994-01-14
1	-2648945	-3657206	65.183333	-16.2	651100	-161200	28WDT4380329421	NQ27-11	H	STM		IC	20					N				KREPPA	Kreppa	Kreppa	1994-01-14
1	-2647231	-3655307	64.833333	-23.183333	645000	-231100	27WUM9641691667	NQ27-13	S	FRM		IC	29					N				HRAUNSMULI	Hraunsmúli	Hraunsmuli	1994-01-14
1	-2651125	-3659586	63.8	-17.6	634800	-173600	28VCR7194777335	NP27-03	H	STM		IC	37					N				NUPSVOTN	Núpsvötn	Nupsvotn	1994-01-14
1	-2652641	-3661304	66.466667	-20	662800	-200000	27WWP4455472284	NQ27-06	H	BNK		IC	00					N				SKAGAGRUNN	Skagagrunn	Skagagrunn	1994-01-14
1	-2651877	-3660461	66	-19.383333	660000	-192300	27WWP7336820856	NQ27-06	S	FRM		IC	28					N				RODHHOLL	Róðhóll	Rodhholl	1994-01-14
1	-2655960	-3664974	65.616667	-17.016667	653700	-170100	28WDT0711178673	NQ27-11	S	FRM		IC	32					N				VINDBELGUR	Vindbelgur	Vindbelgur	1994-01-14
1	-2655954	-3664968	65.633333	-19.25	653800	-191500	27WWN8055780162	NQ27-10	T	VAL		IC	28					N				VINDARDALUR	Vindárdalur	Vindardalur	1994-01-14
1	-2654195	-3663035	65.916667	-16.55	655500	-163300	28WDU2942711493	NQ27-11	S	FRM		IC	21					N				SVINADALUR	Svínadalur	Svinadalur	1994-01-14
1	-2655674	-3664653	64.533333	-22.1	643200	-220600	27WVM4722756905	NQ27-13	H	BOG		IC	17					N				VEGGJALANGHOLT	Veggjalangholt	Veggjalangholt	1994-01-14
1	-2647569	-3655687	63.733333	-18.483333	634400	-182900	27VXL2424369747	NP27-02	H	STM		IC	37					N				HVAMMSA	Hvammsá	Hvammsa	1994-01-14
1	-2642789	-3650415	65.816667	-17.316667	654900	-171900	28WCU9411901429	NQ27-11	S	FRM		IC	32					N				BRUAR	Brúar	Bruar	1994-01-14
1	-2646075	-3654033	65.183333	-15.566667	651100	-153400	28WDT7346129006	NQ27-12	S	FRM		IC	20					N				HEIDHARSEL	Heiðarsel	Heidharsel	1994-01-14
1	-2643336	-3650947	63.4	-19.133333	632400	-190800	27VWL9324631516	NP27-02	T	HDLD		IC	37					V				DRYHOLAEY	Dryhólaey	Dryholaey	1998-04-03
1	-2643336	-3651021	63.4	-19.133333	632400	-190800	27VWL9324631516	NP27-02	T	HDLD		IC	37					V				DYRHOLMAR	Dyrhólmar	Dyrholmar	1998-04-03
1	-2642108	-3649652	65.116667	-15.083333	650700	-150500	28WDT9608721460	NQ27-12	H	LKS		IC	20					N				BESSASTADHAVOTN	Bessastaðavötn	Bessastadhavotn	1994-01-14
1	-2644132	-3651907	65	-17.75	650000	-174500	28WCT7035111275	NQ27-11	H	STM		IC	00					N				FLJOTSDALSKVISLAR	Fljótsdalskvíslar	Fljotsdalskvislar	1994-01-14
1	-2645657	-3653580	65.666667	-19	654000	-190000	27WWN9194484219	NQ27-11	T	MT		IC	28					N				HAGAFJALL	Hagafjall	Hagafjall	1994-01-14
1	186840	232581	65.583333	-21.4	653500	-212400	27WVN8155073527	NQ27-10	T	PT		IC	30					N			Nes	SELVOGSNES	Selvogsnes	Selvogsnes	1996-09-06
1	186029	231426	65.8	-21.266667	654800	-211600	27WVN8780297644	NQ27-10	H	SHOL		IC	30					N			Grunn	TANGAGRUNN	Tangagrunn	Tangagrunn	1996-09-06
1	84370	104098	65.766667	-24.066667	654600	-240400	26WPT3431097039	NQ27-09	T	MT		IC	34			506		N			Fjall	LANGAFJALL	Langafjall	Langafjall	1995-09-06
1	-2653897	-3662703	63.55	-18.233333	633300	-181400	27VXL3746449843	NP27-02	S	FRM		IC	37					N				STROND	Strönd	Strond	1994-01-14
1	-2655391	-3664345	64.033333	-20.616667	640200	-203700	27WWM1872700785	NQ27-14	S	FRM		IC	03					N				UTVERK	Útverk	Utverk	1994-01-14
1	-2649370	-3657651	65.816667	-18.466667	654900	-182800	27WXP1577901811	NQ27-11	T	MT		IC	09					N				LAMBARFJALL	Lambárfjall	Lambarfjall	1994-01-14
1	-2653274	-3662012	66.133333	-22.716667	660800	-224300	27WVP2250135834	NQ27-05	A	ADMD		IC	19					N				SNAEFJALLAHREPPUR	Snæfjallahreppur	Snaefjallahreppur	1994-01-14
1	-2651601	-3660135	65.033333	-18.75	650200	-184500	27WXN0595314056	NQ27-11	T	HLLS		IC	00					N				RAUDHHOLAR	Rauðhólar	Raudhholar	1994-01-14
1	-2653115	-3661831	64.35	-20.633333	642100	-203800	27WWM1771036068	NQ27-14	T	PKS		IC	03					N				SKRIDHUTINDAR	Skriðutindar	Skridhutindar	1994-01-14
1	-2651350	-3659842	64.95	-21.283333	645700	-211700	27WVN8661402912	NQ27-13	T	HLL		IC	17					N				ORMSTADHAMULI	Ormstaðamúli	Ormstadhamuli	1994-01-14
1	-2650439	-3658829	64.133333	-18.766667	640800	-184600	27WXM0869913779	NQ27-14	T	HLL		IC	00					N				MIDHMORGUNSALDA	Miðmorgunsalda	Midhmorgunsalda	1994-01-14
1	-2642769	-3650392	65.516667	-18.133333	653100	-180800	27WXN3253069056	NQ27-11	S	FRM		IC	09					N				BRINGA	Bringa	Bringa	1994-01-14
1	-2649893	-3658225	64.633333	-21.45	643800	-212700	27WVM7848967668	NQ27-13	S	FRM		IC	07					N				LITLIKROPPUR	Litlikroppur	Litlikroppur	1994-01-14
1	-2642086	-3649626	64.7	-14.333333	644200	-142000	28WES3178975188	NQ27-16	H	FJD		IC	31					V				BERUFJORD	Beru Fjord	Beru Fjord	1998-04-03
1	-2643642	-3651367	64.716667	-15.5	644300	-153000	28WDS7617276972	NQ27-15	H	BOG		IC	20					N				EYJAFELL	Eyjafell	Eyjafell	1994-01-14
1	-2642039	-3649575	64.366667	-21.95	642200	-215700	27WVM5414538217	NQ27-13	S	FRM		IC	07					V				BEKANSTADHIR	Bekanstaðir	Bekanstadhir	1994-01-14
1	-2641384	-3648848	65.466667	-14.25	652800	-141500	28WET3474960672	NQ27-12	H	LK		IC	20					N				ANASTADHAVATN	Ánastaðavatn	Anastadhavatn	1994-01-14
1	-2646800	-3654840	65.2	-21.466667	651200	-212800	27WVN7815830825	NQ27-10	H	STM		IC	08					N				HOLKOTSA	Hólkotsá	Holkotsa	1994-01-14
1	-2643732	-3651471	63.7	-20.516667	634200	-203100	27VWL2389463675	NP27-02	S	FRM		IC	23					N				EYSTRIHOLL	Eystrihóll	Eystriholl	1994-01-14
1	-2643726	-3651464	65.6	-19.666667	653600	-194000	27WWN6145875977	NQ27-10	T	PK		IC	28					N				EYSTRASANDFELL	Eystra Sandfell	Eystra Sandfell	1994-01-14
1	83417	102902	66.066667	-20.05	660400	-200300	27WWP4300327667	NQ27-06	T	RKS		IC	28					N				KETUKOGRAR	Ketukögrar	Ketukograr	1995-09-06
1	84856	104705	65.066667	-22.966667	650400	-225800	27WVN0750117324	NQ27-09	T	RKS		IC	29					N				GANGLEYSA	Gangleysa	Gangleysa	1995-09-06
1	-2650939	-3659365	64.866667	-24	645200	-240000	27WUM5786796965	NQ27-13	T	LAVA		IC	29					N				NESHRAUN	Neshraun	Neshraun	1994-01-14
1	-2655481	-3664440	65.2	-14.55	651200	-143300	28WET2106230820	NQ27-12	P	PPL		IC	31					N				VALLANES	Vallanes	Vallanes	1994-01-14
1	-2655464	-3664423	63.516667	-19.15	633100	-190900	27VWL9203844487	NP27-02	T	MT		IC	37					N				VALATHUFA	Valaþúfa	Valathufa	1994-01-14
1	-2647357	-3655445	65.616667	-16.266667	653700	-161600	28WDT4165277771	NQ27-11	T	HLL		IC	32					N				HROSSABORG	Hrossaborg	Hrossaborg	1994-01-14
1	-2647352	-3655440	64.6	-14.35	643600	-142100	28WES3110964036	NQ27-16	T	ISL		IC	31					N				HROMUNDAREY	Hrómundarey	Hromundarey	1994-01-14
1	-2648767	-3657006	65.916667	-21.283333	655500	-211700	27WVP8709910651	NQ27-10	T	MT		IC	30					N				KOLBEINSVIKURFJALL	Kolbeinsvíkurfjall	Kolbeinsvikurfjall	1994-01-14
1	-2651696	-3660428	64.95	-20.283333	645700	-201700	27WWN3385803074	NQ27-14	H	LK		IC	00					V				RJETTARVATN	Rjettarvatn	Rjettarvatn	1994-01-14
1	-2651435	-3659931	65.1	-17.516667	650600	-173100	28WCT8179121955	NQ27-11	H	STM		IC	00					N				OXNADALSA	Öxnadalsá	Oxnadalsa	1994-01-14
1	-2644616	-3652435	65.6	-17.1	653600	-170600	28WDT0321276942	NQ27-11	S	FRM		IC	32					N				GEIRASTADHIR	Geirastaðir	Geirastadhir	1994-01-14
1	-2646151	-3654116	65.483333	-20	652900	-200000	27WWN4630162690	NQ27-10	T	HLL		IC	05					N				HELGUHOLL	Helguhóll	Helguholl	1994-01-14
1	-2645884	-3653827	64.65	-21.433333	643900	-212600	27WVM7929969519	NQ27-13	S	FRM		IC	07					N				HAMRAR	Hamrar	Hamrar	1994-01-14
1	-2644191	-3651975	64.5	-22.166667	643000	-221000	27WVM4396053247	NQ27-13	S	FRM		IC	17					N				FORNASEL	Fornasel	Fornasel	1994-01-14
1	-2643006	-3650652	65.716667	-16.3	654300	-161800	28WDT4034788946	NQ27-11	T	HLL		IC	21					N				DAELDARAS	Dældarás	Daeldaras	1994-01-14
1	-2643607	-3651318	66.133333	-23.283333	660800	-231700	27WUP9692736650	NQ27-05	T	MT		IC	36					N				ERNIR	Ernir	Ernir	1994-01-14
1	-2649295	-3657572	65.6	-24.333333	653600	-242000	26WPT2289477931	NQ27-09	S	FRM		IC	34					N				LAGINUPUR	Láginúpur	Laginupur	1994-01-14
1	-2643276	-3650946	64.233333	-20.283333	641400	-201700	27WWM3476123211	NQ27-14	S	FRM		IC	03					N				DRUMBODDSSTADHIR	Drumboddsstaðir	Drumboddsstadhir	1994-01-14
1	-2643218	-3650885	64.033333	-19.15	640200	-190900	27WWM9037002040	NQ27-14	T	VAL		IC	23					N				DOMADALUR	Dómadalur	Domadalur	1994-01-14
1	-2643213	-3650879	64.866667	-20.833333	645200	-205000	27WWM0789993605	NQ27-14	T	HLL		IC	00					N				DOFINSFJOLL	Dofinsfjöll	Dofinsfjoll	1994-01-14
1	294368	368752	64.415556	-21.350833	642456	-212103	27WVM8309543369	NQ27-13	T	SPUR		IC	07					N			hliðar	ARNAHLIDHAR	Arnahliðar	Arnahlidhar	1997-05-23
1	293735	367981	64.398611	-21.616111	642355	-213658	27WVM7029541578	NQ27-13	H	BGHT		IC	07					N			vik	SAURBAEJARVIK	Saurbæjarvik	Saurbaejarvik	1997-05-23
1	-2655811	-3664813	64.15	-21.866667	640900	-215200	27WVM5783814016	NQ27-13	H	CHNM		IC	00					V				VIDHEJARSUND	Viðejarsund	Vidhejarsund	1994-01-14
1	-2650671	-3659075	65.45	-21.816667	652700	-214900	27WVN6213958853	NQ27-10	H	STM		IC	04					N				MULAA	Múlaá	Mulaa	1994-01-14
1	-2652192	-3660812	64.533333	-15.25	643200	-151500	28WDS8800656471	NQ27-15	T	PK		IC	06					N				SAUDHAMARSTINDUR	Sauðamarstindur	Saudhamarstindur	1994-01-14
1	-2651422	-3659917	64	-22.066667	640000	-220400	27WVL4782997451	NQ27-13	S	FRMQ		IC	10					N				OTTARSSTADHASEL	Óttarsstaðasel	Ottarsstadhasel	1994-01-14
1	-2650517	-3658911	64.083333	-20.7	640500	-204200	27WWM1463006335	NQ27-14	S	FRM		IC	03					N				MINNIBAER	Minnibær	Minnibaer	1994-01-14
1	-2652791	-3661475	64.266667	-15.1	641600	-150600	28WDS9515526734	NQ27-15	H	LGN		IC	06					N				SKARDHSFJORDHUR	Skarðsfjörður	Skardhsfjordhur	1994-01-14
1	-2652024	-3660622	65.133333	-15.7	650800	-154200	28WDT6715523496	NQ27-12	T	MT		IC	20					N				SANDFELL	Sandfell	Sandfell	1994-01-14
1	-2650260	-3658635	65.266667	-15.116667	651600	-150700	28WDT9455338180	NQ27-12	V	HTH		IC	20					N				MERKISHEIDHI	Merkisheiði	Merkisheidhi	1994-01-14
1	-2650242	-3658617	64.716667	-22.083333	644300	-220500	27WVM4837577320	NQ27-13	S	FRM		IC	17					N				MELUR	Melur	Melur	1994-01-14
1	-2650236	-3658608	65.216667	-20.316667	651300	-201900	27WWN3196232775	NQ27-10	H	LK		IC	00					N				MELRAKKAVATN	Melrakkavatn	Melrakkavatn	1994-01-14
1	-2656163	-3665204	65.316667	-18.283333	651900	-181700	27WXN2655946474	NQ27-11	S	FRM		IC	09					N				YTRIVILLINGADALUR	Ytri-Villingadalur	Ytri-Villingadalur	1994-01-14
1	-2654340	-3663192	63.8	-20.3	634800	-201800	27VWL3448374917	NP27-02	S	RUIN		IC	23					N				SYDHRISTROND	Syðriströnd	Sydhristrond	1994-01-14
1	-2654050	-3662873	65.9	-23.85	655400	-235100	27WUP7017811712	NQ27-09	S	FRM		IC	36					N				SVALVOGAR	Svalvogar	Svalvogar	1994-01-14
1	-2650619	-3659022	65.75	-15.9	654500	-155400	28WDT5875492340	NQ27-12	T	MTS		IC	21					N				MORAUDHIFJALLGARDHUR	Mórauðifjallgarður	Moraudhifjallgardhur	1994-01-14
1	-2649706	-3658024	65.116667	-21.633333	650700	-213800	27WVN7026521606	NQ27-10	S	FRM		IC	08					N				LEIDHOLFSSTADHIR	Leiðolfsstaðir	Leidholfsstadhir	1994-01-14
1	-2649699	-3658013	64.666667	-21.8	644000	-214800	27WVM6180671547	NQ27-13	S	FRM		IC	17					N				LAXHOLT	Laxholt	Laxholt	1994-01-14
1	-2645460	-3653363	66.383333	-22.883333	662300	-225300	27WVP1581763906	NQ27-05	V	HTH		IC	19					N				HAAHEIDHI	Háaheiði	Haaheidhi	1994-01-14
1	-2646919	-3654964	64.866667	-23	645200	-230000	27WVM0522995093	NQ27-13	T	MT		IC	29					N				HOLSFJALL	Hólsfjall	Holsfjall	1994-01-14
1	-2649782	-3658107	63.666667	-20.416667	634000	-202500	27VWL2887160003	NP27-02	S	FRM		IC	23					N				LINDARTUN	Lindartún	Lindartun	1994-01-14
1	-2645791	-3653728	65.033333	-22.5	650200	-223000	27WVN2935813008	NQ27-09	S	FRM		IC	29					N				HALS	Háls	Hals	1994-01-14
1	-2644016	-3651778	65.966667	-22.916667	655800	-225500	27WVP1290617525	NQ27-09	S	FRM		IC	36					N				FJARDHARHORN	Fjarðarhorn	Fjardharhorn	1994-01-14
1	-2654047	-3662870	65.75	-18.05	654500	-180300	27WXN3516095218	NQ27-11	A	ADMD		IC	40					N			hreppur	SVALBARDHSSTRANDARHREPPUR	Svalbarðsstrandarhreppur	Svalbardhsstrandarhreppur	2004-03-11
1	-2655537	-3664505	65.85	-23.666667	655100	-234000	27WUP7828805776	NQ27-09	T	PK		IC	36					N				VATNAHJALLI	Vatnahjalli	Vatnahjalli	1994-01-14
1	-2653762	-3662548	63.616667	-19.833333	633700	-195000	27VWL5784254827	NP27-02	T	HLL		IC	23					N				STORHOFDHI	Stórhöfði	Storhofdhi	1994-01-14
